id,name,geometry,buildstart,opening,closure,city_id
11554,Yanagawa,POINT(139.038043128947 35.6056682071719),1949,1949,999999,114
11534,Suruga-Oyama,POINT(138.998798609029 35.3588406581853),1889,1889,1934,114
11546,Nebukawa,POINT(139.138608992465 35.2026574133607),1922,1922,999999,114
11535,Gotemba,POINT(138.93404042918 35.2999159853034),1889,1889,1934,114
11536,Susono,POINT(138.909430347716 35.1717151866105),1889,1889,1934,114
11537,Shimo-Togari,POINT(138.895213836969 35.1290225724111),1898,1898,1934,114
11547,Kannami,POINT(138.971072458249 35.1087180399159),1934,1934,999999,114
11538,Numazu,POINT(138.859709308002 35.1031923207381),1889,1889,1934,114
11560,Katsunumabudokyo,POINT(138.743241144785 35.6726595389321),1913,1913,999999,114
11539,Oyama,POINT(139.806466400067 36.3131441169154),1971,1982,999999,114
11555,Torisawa,POINT(139.003578977235 35.6081134610727),1902,1902,999999,114
11548,Mishima,POINT(138.911314483923 35.1263065810813),1934,1934,999999,114
6412,Odawara,POINT(139.155072728171 35.2565841208429),1959,1964,999999,114
11549,Atami,POINT(139.077790739695 35.1041373981108),1959,1964,999999,114
11550,Mishima,POINT(138.911219863221 35.1270152443815),1959,1964,999999,114
11556,Saruhashi,POINT(138.968203907709 35.6128492506234),1902,1902,999999,114
11551,Otsuki,POINT(138.942060017938 35.6130725106471),1902,1902,999999,114
11561,Enzan,POINT(138.734185071934 35.7054538226802),1903,1903,999999,114
11557,Hatsukari,POINT(138.883687327388 35.5942824193248),1908,1908,999999,114
11558,Sasago,POINT(138.824528704237 35.6038469573196),1903,1903,999999,114
12968,82nd St-Jackson Heights,POINT(-73.8768471617126 40.7483799821094),1917,1917,999999,206
11559,Kai-Yamato,POINT(138.781302991411 35.6394712876681),1903,1903,999999,114
11564,Kasugaicho,POINT(138.658988334 35.6735701612855),1954,1954,999999,114
11562,Higashi-Yamanashi,POINT(138.702966853083 35.6942779337533),1957,1957,999999,114
11540,Utsunomiya,POINT(139.898233822627 36.5593790573477),1971,1982,999999,114
12967,74th Street-Broadway,POINT(-73.8913791441222 40.7468600886923),1917,1917,999999,206
12970,103rd St-Corona Plaza,POINT(-73.8628241131044 40.7498661541584),1917,1917,999999,206
12969,Junction Blvd,POINT(-73.8694677757265 40.7491729561877),1917,1917,999999,206
12971,111th Street,POINT(-73.8558428950246 40.7515691681272),1925,1925,999999,206
12972,Mets-Willets Point,POINT(-73.8432122099616 40.755316318013),1928,1928,999999,206
12973,Flushing-Main Street,POINT(-73.8301174505857 40.7595519731335),1928,1928,999999,206
12974,Woodlawn,POINT(-73.8781258300709 40.8869518646592),1918,1918,999999,206
12975,Mosholu Parkway,POINT(-73.884671803679 40.8797574068865),1918,1918,999999,206
15331,Minami-Senri,POINT(135.508768402627 34.7932222652427),1963,1963,999999,91
9850,Ubara,POINT(140.278201635264 35.1408035533024),1927,1927,999999,114
9851,Namegawa Island,POINT(140.225928611384 35.1183078486358),1970,1970,999999,114
11213,Toricho-itchome,POINT(139.606361309045 35.4277109030727),1914,1914,1968,114
9872,Satomi,POINT(140.145546031535 35.3371563008076),1925,1925,999999,114
9874,Kazusa-Nakano,POINT(140.200092043287 35.2498222296761),1928,1928,999999,114
11109,Alumite Cement-mae,POINT(139.734859187244 35.5252402469805),1925,1925,1937,114
9882,Kagemori,POINT(139.06840829259 35.9721814812399),1917,1917,999999,114
11578,Kawashima,POINT(139.917485946655 36.2959939163133),1889,1889,999999,114
11140,Ogicho,POINT(139.637212233168 35.4394859330731),1927,1927,1972,114
11215,Miyamotocho-itchome,POINT(139.61284807167 35.4320072972184),1914,1914,1968,114
11144,Urafunecho,POINT(139.62693711842 35.434757576657),1927,1927,1972,114
11145,Chitosebashi,POINT(139.62254820412 35.4338288878779),1927,1927,1972,114
11568,Nogi,POINT(139.735259392552 36.2303372395498),1963,1963,999999,114
11216,Osannomiya,POINT(139.615316197375 35.434145424097),1914,1914,1968,114
11155,Hachimanbashi,POINT(139.626886869333 35.4149054204073),1912,1912,1972,114
11147,Nakamurabashi,POINT(139.620697674529 35.4303809445873),1912,1912,1972,114
11156,Hinodecho-itchome,POINT(139.627401577698 35.4458275992794),1928,1928,1972,114
11157,Hinodecho-nichome,POINT(139.625582167521 35.4424839260687),1928,1928,1972,114
11569,Mamada,POINT(139.761209199652 36.2579697402476),1894,1894,999999,114
11159,Maezatocho-sanchome,POINT(139.619725201277 35.4393040111394),1928,1928,1972,114
11162,Nogeyama-yuenchi-iriguchi,POINT(139.628761937363 35.4478516644309),1929,1929,1972,114
11165,Hamamatsucho,POINT(139.612817500169 35.4543391050283),1913,1913,1969,114
11584,Haguro,POINT(140.143325798675 36.3552538389951),1904,1904,999999,114
11168,Kuboyama,POINT(139.616058226363 35.4438722561721),1913,1913,1969,114
11570,Koganei,POINT(139.842077629151 36.3741989340758),1893,1893,999999,114
11169,Kasumigaoka,POINT(139.619678451776 35.4426156894333),1913,1913,1969,114
11579,Tamado,POINT(139.939215293661 36.2987849598574),1988,1988,999999,114
11571,Jichi Medical University,POINT(139.853694677038 36.3940144593339),1983,1983,999999,114
11179,Aioicho,POINT(139.637006081795 35.4473250326547),1928,1928,1972,114
11172,Takanecho,POINT(139.625473561148 35.4369187411661),1928,1928,1972,114
11171,Bandobashi,POINT(139.624548049788 35.4383820736016),1913,1913,1972,114
11173,Urafunecho,POINT(139.62677869234 35.4347407435421),1928,1928,1972,114
11201,Ishizakicho,POINT(139.621617205528 35.4579965906646),1913,1913,1971,114
11175,Honcho-yonchome,POINT(139.637834399478 35.4493963722147),1928,1928,1972,114
11189,Isecho-itchome,POINT(139.622883734961 35.4511023263593),1928,1928,1971,114
11360,Dr. A. Sáenz,POINT(-58.4163394421663 -34.6490975109001),2018,,999999,1
11196,Hodogaya-eki,POINT(139.599764367388 35.4459913521234),1930,1930,1970,114
11572,Ishibashi,POINT(139.866626089539 36.4364447411469),1885,1885,999999,114
11206,Minami-Ota-yonchome,POINT(139.599787080791 35.4358582293679),1956,1956,1968,114
11209,Tsurumaki,POINT(139.604126848592 35.430541712159),1956,1956,1968,114
11573,Suzumenomiya,POINT(139.876883743616 36.4938378947872),1895,1895,999999,114
11580,Shimodate,POINT(139.978161441555 36.304156380742),1889,1889,999999,114
11574,Oyama,POINT(139.806953436353 36.3130195980948),1889,1889,999999,114
11566,Oyama,POINT(139.806417464151 36.3131496469641),1885,1885,999999,114
11565,Nakada,POINT(139.707470498132 36.1514252798317),1885,1885,1886,114
11567,Koga,POINT(139.709534439101 36.1946854445322),1885,1885,999999,114
11575,Otabayashi,POINT(139.853220371691 36.3008796935639),1955,1955,999999,114
11581,Niihari,POINT(140.039893786017 36.3283376905601),1895,1895,999999,114
11576,Yuki,POINT(139.874185695919 36.2979070838093),1889,1889,999999,114
11577,Higashi-Yuki,POINT(139.892005484453 36.2966079657861),1937,1937,999999,114
11585,Fukuhara,POINT(140.188145567303 36.3518093182238),1890,1890,999999,114
11582,Yamato,POINT(140.07304975049 36.3455428286659),1988,1988,999999,114
11589,Tomobe,POINT(140.306233429521 36.3507328916443),1895,1895,999999,114
11583,Iwase,POINT(140.108276882623 36.3594913741461),1889,1889,999999,114
11588,Shishido,POINT(140.288686734064 36.3446388415089),1889,1889,999999,114
11586,Inada,POINT(140.214599524305 36.3686334731662),1898,1898,999999,114
11587,Kasama,POINT(140.246050532828 36.3731526118699),1889,1889,999999,114
11590,Uchihara,POINT(140.352955355376 36.3702951757871),1889,1889,1909,114
11591,Akatsuka,POINT(140.41534599139 36.3818817441936),1894,1894,1909,114
11592,Kairakuen,POINT(140.45669049717 36.3730962081374),1925,1925,999999,114
11594,Utsunomiya,POINT(139.898562248503 36.5593497126257),1885,1885,999999,114
11595,Tsuchiura,POINT(140.205868980765 36.0776495248187),1895,1895,999999,114
11596,Tomobe,POINT(140.30627177067 36.3505721228493),1895,1895,999999,114
11593,Mito,POINT(140.476034601957 36.370943273203),1889,1889,1909,114
16115,Higashi-Tarumi,POINT(135.062964665372 34.629201834714),1917,1917,999999,91
9884,Sasagawa,POINT(140.655604924312 35.839714372798),1931,1931,999999,114
6644,Guarulhos - CECAP,POINT(-46.4922116847846 -23.4474728197668),2013,2018,999999,106
9885,Matsugishi,POINT(140.795516766634 35.7393842578425),1933,1933,999999,114
11167,Sakainotani,POINT(139.614371264959 35.4456209312891),1913,1913,1969,114
11141,Chojamachi-itchome,POINT(139.635170784191 35.43816039226),1927,1927,1972,114
11149,Yoshino-itchome,POINT(139.6223154466 35.436515774734),1928,1928,1969,114
11142,Azumabashi,POINT(139.632731224433 35.4370230288615),1927,1927,1972,114
11200,Nishi-Hiranumabashi,POINT(139.618110046169 35.4568208111801),1913,1913,1971,114
11146,Mutsumibashi,POINT(139.619514584122 35.433354042532),1928,1928,1972,114
11150,Mutsumibashi,POINT(139.619394264239 35.4333322957133),1928,1928,1972,114
12986,149th Street-Grand Concourse,POINT(-73.9273367568967 40.8184149394364),1917,1917,999999,206
11597,Fujishiro,POINT(140.118732478089 35.9206334000028),1896,1896,999999,114
11153,Negishibashi,POINT(139.624542728957 35.4224140644784),1912,1912,1972,114
11154,Takigashira,POINT(139.625874740388 35.4189982018228),1912,1912,1972,114
11151,Yoshinocho-sanchome,POINT(139.618520675069 35.4353383462275),1928,1928,1972,114
11598,Sanuki,POINT(140.138145366025 35.9300484886227),1900,1900,999999,114
11174,Sakuragi-ekimae,POINT(139.631875610209 35.4492849171702),1928,1928,1972,114
11177,Nihon-odori-kenchomae,POINT(139.642677097177 35.446820263277),1928,1928,1972,114
12990,180th Street-Bronx Park,POINT(-73.8781819829329 40.8426147282116),1904,1904,1952,206
11182,Chojamachi-sanchome,POINT(139.633787897193 35.4401471263795),1927,1927,1971,114
11599,Ushiku,POINT(140.141029446705 35.975299431407),1896,1896,999999,114
11184,Ishikawacho-gochome,POINT(139.637862205123 35.4364870377428),1927,1927,1971,114
11186,Nishi-Hiranumabashi,POINT(139.618144047017 35.4567421262689),1928,1928,1971,114
11187,Goshoyama,POINT(139.619053405054 35.4551453220513),1928,1928,1971,114
11600,Hitachino-Ushiku,POINT(140.158430399725 36.0076340417263),1998,1998,999999,114
11190,Tobe-itchome,POINT(139.62490521196 35.4504611838259),1928,1928,1971,114
11192,Hinodecho-itchome,POINT(139.627489110719 35.4457879566753),1928,1928,1971,114
12985,161st Street-Yankee Stadium,POINT(-73.9260884764107 40.827686449982),1917,1917,999999,206
11195,Nishi-Kubocho,POINT(139.602879068393 35.4492846272448),1929,1929,1970,114
11601,Arakawaoki,POINT(140.166148832963 36.0307841402237),1896,1896,999999,114
12981,176th Street,POINT(-73.91171072321 40.8486460629609),1917,1917,999999,206
11602,Kandatsu,POINT(140.24833165713 36.1204134085262),1895,1895,999999,114
11210,Toricho-itchome,POINT(139.606316037413 35.4277429547226),1956,1956,1968,114
11214,Miyamotocho-sanchome,POINT(139.609153624346 35.4293523823461),1914,1914,1968,114
11199,Ogidacho,POINT(139.615202805405 35.4555214062039),1913,1913,1970,114
12979,183rd Street,POINT(-73.9037017911483 40.8586849122689),1917,1917,999999,206
11219,Honmoku-Sankeienmae,POINT(139.665841156808 35.4228597699307),1911,1911,1970,114
11603,Takahama,POINT(140.294902605677 36.1640482399221),1895,1895,999999,114
12982,Mount Eden Avenue,POINT(-73.9147567433472 40.8443501539957),1917,1917,999999,206
11604,Ishioka,POINT(140.280230402142 36.1906453084732),1895,1895,999999,114
11605,Hatori,POINT(140.286848078406 36.2478646906527),1895,1895,999999,114
12978,Fordham Road,POINT(-73.9010199561582 40.8627501348769),1917,1917,999999,206
11606,Iwama,POINT(140.276479629145 36.2952964095736),1895,1895,999999,114
12976,Bedford Park Boulevard,POINT(-73.8906025410637 40.8738343816816),1918,1918,999999,206
12983,170th Street,POINT(-73.9176784173663 40.8401954977888),1917,1917,999999,206
12977,Knigsbridge Road,POINT(-73.897402038436 40.8674725715695),1917,1917,999999,206
12980,Burnside Avenue,POINT(-73.9074213060743 40.8537936631954),1917,1917,999999,206
12984,167th Street,POINT(-73.921273846197 40.8356530624959),1917,1917,999999,206
12994,Simpson Street,POINT(-73.892912955803 40.8241414747772),1904,1904,999999,206
12991,West Farms Square,POINT(-73.8802261893405 40.8401879480504),1904,1904,999999,206
12998,149th Street-Grand Concourse,POINT(-73.9270434546126 40.818487647361),1905,1905,999999,206
12988,East 180th Street,POINT(-73.873613831159 40.8417878370932),1917,1917,999999,206
12989,Jackson Avenue,POINT(-73.9082491882636 40.8162554867145),1904,1904,999999,206
12992,174th Square,POINT(-73.8876546152495 40.8373521060462),1904,1904,999999,206
12987,138th Street-Grand Concourse,POINT(-73.9300466824261 40.8131311538497),1918,1918,999999,206
12996,Prospect Avenue,POINT(-73.9016588888004 40.8196566083412),1904,1904,999999,206
12997,Third Avenue-149th Street,POINT(-73.9175698131633 40.8160301429605),1905,1905,999999,206
12999,145th Street,POINT(-73.9361688697325 40.8204376781525),1904,1904,999999,206
13000,Harlem-148th Street,POINT(-73.937175460779 40.8239266117474),1968,1968,999999,206
13001,135th Street,POINT(-73.9408633158797 40.814113744825),1904,1904,999999,206
12993,Freeman Street,POINT(-73.8918650257692 40.8301155951559),1904,1904,999999,206
9886,Choshi,POINT(140.827136673195 35.7293884752872),1897,1897,999999,114
11180,Honcho-yonchome,POINT(139.638309306693 35.4490356422811),1928,1928,1972,114
11143,Miyoshibashi,POINT(139.629289270015 35.4354427117104),1927,1927,1972,114
11148,Yoshinocho-sanchome,POINT(139.618614458174 35.4354590854622),1913,1913,1969,114
11202,Takashimacho,POINT(139.623427978472 35.4594100708973),1919,1919,1971,114
11152,Tenjinbashi,POINT(139.623013828053 35.426189725004),1912,1912,1972,114
11631,Shimotsuma,POINT(139.964615190372 36.1820831818205),1913,1913,999999,114
11158,Hatsunecho,POINT(139.623135471571 35.4404502908742),1928,1928,1972,114
11621,Shin-Moriya,POINT(139.985818424843 35.9665414929186),1982,1982,999999,114
11160,Maezatocho-yonchome,POINT(139.617300645499 35.4384915610454),1928,1928,1972,114
11161,Yoshinocho-sanchome,POINT(139.618461686748 35.4354490038251),1928,1928,1972,114
11607,Miraidaira,POINT(140.038271170775 35.9943424688044),1997,2005,999999,114
11164,Sakuragicho-ekimae,POINT(139.631730545005 35.4492834168635),1929,1929,1972,114
11608,Midorino,POINT(140.056128221523 36.0297764699574),1997,2005,999999,114
11622,Kokinu,POINT(139.983440778131 35.9806049842856),1913,1913,999999,114
11176,Honcho-itchome,POINT(139.640500986416 35.4480295471791),1928,1928,1972,114
11609,Bampaku-kinenkoen,POINT(140.059442221688 36.0583538783674),1997,2005,999999,114
11181,Chojamachi-gochome,POINT(139.631190416684 35.442489077597),1927,1927,1971,114
11183,Chojamachi-itchome,POINT(139.635781412722 35.4383145791198),1927,1927,1971,114
11610,Kenkyugakuen,POINT(140.082442583183 36.0821262341628),1997,2005,999999,114
11623,Mitsukaido,POINT(139.991709608147 36.0180296287834),1913,1913,999999,114
11611,Tsukuba,POINT(140.11133786681 36.0825859219334),1997,2005,999999,114
11612,Toride,POINT(140.063419989913 35.8968280352726),1913,1913,999999,114
11632,Daiho,POINT(139.970227935404 36.2031304625831),1917,1917,999999,114
11207,Idogaya-ekimae,POINT(139.60127799323 35.4345281506259),1956,1956,1968,114
11613,Nishi-Toride,POINT(140.059943745453 35.9080382987817),1979,1979,999999,114
11212,Toricho-sanchome,POINT(139.604380755059 35.4265256190673),1914,1914,1968,114
11217,Yoshinocho-sanchome,POINT(139.618434019491 35.4354070107501),1914,1914,1968,114
11624,Kita-Mitsukaido,POINT(139.992968340166 36.0320787121534),1972,1972,999999,114
11614,Terahara,POINT(140.05548998213 35.9114551808289),1913,1913,999999,114
11218,Bandobashi,POINT(139.624953290612 35.4382897570198),1914,1914,1928,114
11194,Kubocho,POINT(139.604893372841 35.4508328167378),1928,1928,1970,114
11197,Suidobashi,POINT(139.609188617435 35.4527113455243),1928,1928,1970,114
11203,Hodogayabashi,POINT(139.596277831876 35.4437447810409),1955,1955,1970,114
11166,Fujidanacho,POINT(139.613207196263 35.4508106885791),1913,1913,1969,114
11170,Hatsunecho,POINT(139.622949308566 35.4404383581384),1913,1913,1969,114
11625,Nakatsuma,POINT(139.990743235964 36.0469131098771),1913,1913,999999,114
11615,Shin-Toride,POINT(140.042844089861 35.9173422394559),1968,1968,999999,114
11616,Yumemino,POINT(140.035295219197 35.9208344706106),2011,2011,999999,114
11617,Inatoi,POINT(140.022656222748 35.9262360840534),1913,1913,999999,114
11626,Mitsuma,POINT(139.983034889532 36.073594115634),1913,1913,999999,114
11618,Togashira,POINT(140.014263553345 35.9294366927817),1975,1975,999999,114
11619,Minami-Moriya,POINT(140.002478731448 35.9342826667581),1960,1960,999999,114
11633,Tobanoe,POINT(139.976316442515 36.2232589046995),1926,1926,999999,114
11620,Moriya,POINT(139.992196474019 35.9507402369033),1913,1913,999999,114
11627,Minami-Ishige,POINT(139.973885006999 36.1024000317259),1931,1931,999999,114
11628,Ishige,POINT(139.974241823382 36.1172909839394),1913,1913,999999,114
11637,Ogose,POINT(139.299590544052 35.9623916660639),1932,1934,999999,114
11629,Tamamura,POINT(139.969930673296 36.1358469171902),1931,1931,999999,114
11634,Kurogo,POINT(139.974983747125 36.2472954098553),1913,1913,999999,114
11630,Sodo,POINT(139.97048909148 36.1540723642102),1913,1913,999999,114
11642,Nishi-Oya,POINT(139.356390019935 35.9316257913029),1936,1936,999999,114
11635,Otago,POINT(139.95974080054 36.2782303573819),1913,1913,999999,114
11640,Bushu-Nagase,POINT(139.326011721781 35.9419227011188),1932,1934,999999,114
11636,Shimodate,POINT(139.97822792572 36.3039223842171),1913,1913,999999,114
11638,Bushu-Karawasa,POINT(139.309373449662 35.9520374841423),1932,1934,999999,114
11641,Kawakado,POINT(139.346573371877 35.937456224007),1932,1934,999999,114
11639,Higashi-Moro,POINT(139.31548351218 35.9468808698391),1932,1934,999999,114
11643,Ippommatsu,POINT(139.370294652929 35.9403155403421),1932,1934,999999,114
11644,Sakado,POINT(139.39386949515 35.9568938639769),1932,1934,999999,114
11645,Morinjimae,POINT(139.52702261559 36.225439706665),1927,1927,999999,114
11647,Tatara,POINT(139.500716127366 36.2734863751917),1907,1907,999999,114
11648,Agata,POINT(139.472096452367 36.2907400964175),1928,1928,999999,114
11646,Tatebayashi,POINT(139.527916231787 36.2462834077321),1907,1907,999999,114
9887,Gyoda,POINT(139.459132129374 36.143582195357),1921,1921,999999,114
11668,Maebashi,POINT(139.072729719258 36.3832738136926),1889,1889,999999,114
11653,Niragawa,POINT(139.402610134774 36.3083029904369),1932,1932,999999,114
11185,Yamamotocho,POINT(139.639489156785 35.4325623506041),1928,1928,1971,114
11188,Uehara,POINT(139.620696563285 35.4529582364791),1928,1928,1971,114
11191,Nogezaka,POINT(139.627043565338 35.4481026348013),1928,1928,1971,114
11193,Isezakicho,POINT(139.629403300429 35.4440398215589),1928,1928,1971,114
11655,Hosoya,POINT(139.349621838803 36.2833618570705),1927,1927,999999,114
11669,Maebashi,POINT(139.054405241257 36.383133150622),1884,1884,1889,114
11204,Hodogayabashi,POINT(139.596268779477 35.4437204980886),1956,1956,1968,114
11656,Kizaki,POINT(139.312454269097 36.2712569174799),1910,1910,999999,114
11205,Kita-Nagata,POINT(139.596948017545 35.4377856324043),1956,1956,1968,114
11208,Idogaya,POINT(139.602663229745 35.4322541913857),1956,1956,1968,114
11654,Ota,POINT(139.3784278943 36.2941189649221),1909,1909,999999,114
11211,Gunmyoji,POINT(139.602120815458 35.423254137918),1914,1914,1968,114
11657,Serada,POINT(139.281747568356 36.2729188319447),1927,1927,999999,114
11198,Hamamatsucho,POINT(139.612829945103 35.454343377809),1913,1913,1970,114
11163,Noge-odori,POINT(139.630106254431 35.4497215883852),1929,1929,1972,114
11391,Hangar à Bananes,POINT(-1.57425422622194 47.1992958714181),,2020,999999,265
13002,125th Street,POINT(-73.9454749177873 40.8077942975611),1904,1904,999999,206
11393,Arbre aux Hérons,POINT(-1.57838194601879 47.1997305958727),,2023,999999,265
11658,Sakaimachi,POINT(139.2565692991 36.2771618538506),1910,1910,999999,114
11659,Goshi,POINT(139.224007196827 36.2954433996601),1910,1910,999999,114
11399,Central,POINT(-43.1924342552142 -22.9028324844406),2015,2017,999999,102
11398,Bruxelles-Central/Brussel-Centraal SNCB/NMBS,POINT(4.35654110962633 50.8458064858102),0,0,999999,27
11395,Schaerbeek/Schaarbeek SNCB/NMBS,POINT(4.378651148214 50.8782882225877),0,0,999999,27
13009,Gun Hill Road,POINT(-73.8664377779496 40.8773973748396),1917,1917,999999,206
11401,Milano Affori,POINT(9.16751297755826 45.5213352873314),2007,2011,999999,79
11660,Shin-Isesaki,POINT(139.20180810862 36.3183890126897),1910,1910,999999,114
11414,Seveso,POINT(9.14038336477014 45.6483151573584),2004,2004,999999,79
11416,Novara,POINT(8.62553862768394 45.450724854767),2004,2004,999999,79
13003,116th Street,POINT(-73.9497010488102 40.8020257467527),1904,1904,999999,206
11420,Vittuone-Arluno,POINT(8.94729134771575 45.4910719225518),2004,2004,999999,79
11649,Fukui,POINT(139.458353072498 36.305669067713),1907,1907,999999,114
11661,Isesaki,POINT(139.193781132552 36.326820919612),1910,1910,999999,114
11650,Tobu Izumi,POINT(139.455196494923 36.3153999785078),1935,1935,999999,114
11651,Ashigasaki,POINT(139.448415610884 36.3294232286886),1907,1907,999999,114
11652,Yashu-Yamabe,POINT(139.432099734509 36.3263209989336),1925,1925,999999,114
11662,Fujioka,POINT(139.645690317805 36.2560548026411),1929,1929,999999,114
13004,Central Park North-110th Street,POINT(-73.9524147243355 40.7982088434267),1904,1904,999999,206
11663,Shizuwa,POINT(139.684481229186 36.3160889288921),1929,1929,999999,114
11664,Shin-Ohirashita,POINT(139.701563158763 36.3384442269412),1934,1934,999999,114
13013,Nereid Avenue,POINT(-73.8543253224635 40.8984524248337),1917,1917,999999,206
11665,Tochigi,POINT(139.731564605953 36.3716461681067),1929,1929,999999,114
13005,Bronx Park East,POINT(-73.8678801828959 40.8500529498618),1917,1917,999999,206
11666,Shin-Tochigi,POINT(139.74245676121 36.389645505321),1929,1929,999999,114
11667,Kiryu,POINT(139.332685786393 36.4113016833699),1888,1888,999999,114
13010,219th Street,POINT(-73.8628140419222 40.8835853503234),1917,1917,999999,206
13006,Pelham Parkway,POINT(-73.8676403882563 40.8570457708132),1917,1917,999999,206
13007,Allerton Avenue,POINT(-73.8673776920847 40.8654544170111),1917,1917,999999,206
13016,Baychester Avenue,POINT(-73.8378631922939 40.8796893404407),1938,1941,999999,206
13008,Burke Avenue,POINT(-73.8671731991423 40.8714419935355),1917,1917,999999,206
13011,225th Street,POINT(-73.8604254056937 40.8877613785054),1917,1917,999999,206
13014,Wakefield–241st Street,POINT(-73.8503475876429 40.9033977571569),1920,1920,999999,206
13012,233rd Street,POINT(-73.8573161617012 40.8933871505057),1917,1917,999999,206
13015,Eastchester-Dyre Avenue,POINT(-73.8308414463609 40.8882415710443),1938,1941,999999,206
13017,Gun Hill Road,POINT(-73.8458290543438 40.8702539759245),1938,1941,999999,206
13217,Goya,POINT(0.2150093 47.975245),,2007,999999,294
9888,Seibu-Chichibu,POINT(139.083184708903 35.99006318745),1967,1969,999999,114
11392,Bas Chantenay,POINT(-1.59208905388977 47.1946309766558),,2020,999999,265
11685,Shin-Maebashi,POINT(139.046862297072 36.3790011166192),1921,1921,999999,114
11396,Bruxelles-Nord/Brussel-Noord SNCB/NMBS,POINT(4.3614664458681 50.8600146174366),0,0,999999,27
11403,Milano Bruzzano,POINT(9.17149880558026 45.5289489265286),2004,2004,2014,79
11404,Milano Bruzzano,POINT(9.17263087651841 45.5322034255288),2014,2014,999999,79
11686,Ino,POINT(139.023010756396 36.3570823601694),1957,1957,999999,114
11406,Cormano-Cusano Milanino,POINT(9.17378354248211 45.5453941454642),2015,2015,999999,79
11407,Cusano Milanino,POINT(9.17367430176253 45.5480387306062),2004,2004,2015,79
11699,Tajima,POINT(139.565083792799 36.2905943501238),1914,1914,999999,114
11412,Cesano Maderno,POINT(9.1419373856267 45.6262007555501),2004,2004,2011,79
11687,Takasaki-Tonyamachi,POINT(139.017085128248 36.3460360750827),2004,2004,999999,114
11415,Milano Cadorna,POINT(9.17533564620496 45.4685055498631),1879,1879,999999,79
11417,Trecate,POINT(8.73947553027466 45.4285938967242),2004,2004,999999,79
11421,Pregnana Milanese,POINT(9.00278134113492 45.5100660369086),2009,2009,999999,79
11688,Takasaki,POINT(139.012696121936 36.321536512166),1884,1884,999999,114
11670,Oyama,POINT(139.80610449804 36.3133444015102),1888,1888,999999,114
11711,Nishi-Ashikajima,POINT(140.859906578387 35.725429208706),1970,1970,999999,114
11671,Omoigawa,POINT(139.781918636448 36.3506504588401),1911,1911,999999,114
11689,Ota,POINT(139.378442374638 36.2942434563937),1913,1913,999999,114
11672,Tochigi,POINT(139.73143904918 36.3717914941922),1888,1888,999999,114
11673,Ohirashita,POINT(139.697547100858 36.3443575033313),1895,1895,999999,114
11700,Sanoshi,POINT(139.575692310163 36.3061592190218),1914,1914,999999,114
11674,Iwafune,POINT(139.657585921135 36.326576022007),1889,1889,999999,114
11690,Sammaibashi,POINT(139.354948082892 36.313534761597),1913,1913,999999,114
11675,Sano,POINT(139.578963651385 36.3166535641783),1888,1888,999999,114
11676,Tomita,POINT(139.52879650073 36.3161633164547),1893,1893,999999,114
11677,Ashikaga,POINT(139.45601677671 36.3319730068591),1888,1888,999999,114
11691,Jiroembashi,POINT(139.341256833745 36.333090416848),1913,1913,999999,114
11678,Yamamae,POINT(139.41127396382 36.3473664387749),1897,1897,999999,114
11707,Nakanocho,POINT(140.833606782481 35.728807974628),1913,1913,999999,114
11679,Omata,POINT(139.374127458791 36.3751885157322),1889,1889,999999,114
11692,Yabuzuka,POINT(139.315385564653 36.3590745131644),1913,1913,999999,114
11680,Iwajuku,POINT(139.296777617169 36.3957531077363),1889,1889,999999,114
11681,Kunisada,POINT(139.242076685108 36.3587154923082),1889,1889,999999,114
11701,Horigome,POINT(139.580347335672 36.3285865385969),1894,1894,999999,114
11682,Isesaki,POINT(139.193813141135 36.3269424303381),1889,1889,999999,114
11693,Azami,POINT(139.306538285251 36.3851360721026),1937,1937,999999,114
11683,Komagata,POINT(139.139781857061 36.3540864007715),1889,1889,999999,114
11684,Maebashi-Oshima,POINT(139.109579625252 36.3705654411132),1999,1999,999999,114
11694,Shin-Kiryu,POINT(139.320075283186 36.3950932748419),1913,1913,999999,114
11695,Aioi,POINT(139.304161767057 36.4104694079453),1913,1913,999999,114
11696,Sano,POINT(139.579036178322 36.316860051501),1894,1894,999999,114
11708,Kannon,POINT(140.840218914558 35.7289635954909),1913,1913,999999,114
11703,Tanuma,POINT(139.581702052899 36.3669264920854),1894,1894,999999,114
11697,Tatebayashi,POINT(139.528167862965 36.2462506853985),1914,1914,999999,114
11698,Watarase,POINT(139.537265447193 36.2617002535854),1927,1927,999999,114
11714,Inubo,POINT(140.861007810154 35.7062646725063),1913,1913,999999,114
11704,Tada,POINT(139.593213494763 36.3785991197831),1894,1894,999999,114
11709,Moto-Choshi,POINT(140.847812695622 35.7310206371469),1913,1913,999999,114
11705,Kuzu,POINT(139.60941984046 36.3981060123236),1894,1894,999999,114
11702,Yoshimizu,POINT(139.579138428027 36.3452433766669),1894,1894,999999,114
11712,Ashikajima,POINT(140.863484802173 35.7217495969756),1913,1913,999999,114
11706,Choshi,POINT(140.827136161089 35.7294857505708),1913,1913,999999,114
11710,Kasagami-Kurohae,POINT(140.856956379571 35.7284015763019),1925,1925,999999,114
11713,Kimigahama,POINT(140.860481498492 35.71354230837),1930,1930,999999,114
11716,Kozu,POINT(139.214154178044 35.2815712402957),1934,1934,999999,114
