id,section_id,line_id,created_at,updated_at,city_id
9783,9380,1100,2018-11-25 02:37:16.018263,2018-11-25 02:37:16.018263,1
9784,9381,1482,2018-11-25 03:47:15.160188,2018-11-25 03:47:15.160188,91
9785,9382,1487,2018-11-25 18:22:49.560803,2018-11-25 18:22:49.560803,91
9787,9384,1488,2018-11-25 18:35:29.24635,2018-11-25 18:35:29.24635,91
9788,9385,1488,2018-11-25 18:35:29.261912,2018-11-25 18:35:29.261912,91
9791,9388,644,2018-11-26 00:23:59.261727,2018-11-26 00:23:59.261727,1
9792,9389,644,2018-11-26 00:23:59.307401,2018-11-26 00:23:59.307401,1
9793,9390,644,2018-11-26 00:23:59.356154,2018-11-26 00:23:59.356154,1
9794,9387,644,2018-11-26 00:24:35.203901,2018-11-26 00:24:35.203901,1
9795,9391,1324,2018-11-26 22:03:22.025364,2018-11-26 22:03:22.025364,91
9796,9392,1494,2018-11-26 22:35:00.770691,2018-11-26 22:35:00.770691,91
9797,9393,1494,2018-11-26 22:40:06.691277,2018-11-26 22:40:06.691277,91
9798,9394,1494,2018-11-26 22:53:56.780671,2018-11-26 22:53:56.780671,91
9799,9395,1291,2018-11-27 02:08:52.347546,2018-11-27 02:08:52.347546,91
9800,9396,1297,2018-11-27 02:10:41.713361,2018-11-27 02:10:41.713361,91
9801,9397,1297,2018-11-27 02:10:41.801738,2018-11-27 02:10:41.801738,91
9802,9397,1291,2018-11-27 02:10:50.934973,2018-11-27 02:10:50.934973,91
9803,9398,1495,2018-11-27 02:21:02.137246,2018-11-27 02:21:02.137246,91
9804,9399,1495,2018-11-27 02:37:07.454898,2018-11-27 02:37:07.454898,91
9805,9400,1477,2018-11-27 04:23:15.722604,2018-11-27 04:23:15.722604,91
9807,9401,1494,2018-11-27 18:44:03.983584,2018-11-27 18:44:03.983584,91
9808,9402,1496,2018-11-27 18:59:44.923288,2018-11-27 18:59:44.923288,91
9809,9403,1494,2018-11-27 22:14:36.091081,2018-11-27 22:14:36.091081,91
9810,9404,1489,2018-11-27 22:22:31.041524,2018-11-27 22:22:31.041524,91
9811,9405,1489,2018-11-27 22:27:39.83586,2018-11-27 22:27:39.83586,91
9812,9406,1489,2018-11-27 22:28:28.899431,2018-11-27 22:28:28.899431,91
9813,9407,1489,2018-11-27 22:32:40.415318,2018-11-27 22:32:40.415318,91
9814,9408,1489,2018-11-27 22:33:48.475482,2018-11-27 22:33:48.475482,91
9815,9295,1454,2018-11-27 22:42:50.253221,2018-11-27 22:42:50.253221,91
9816,9409,1455,2018-11-28 02:04:54.662264,2018-11-28 02:04:54.662264,91
9817,9410,1455,2018-11-28 03:33:20.195886,2018-11-28 03:33:20.195886,91
9818,9411,1455,2018-11-29 04:02:47.652522,2018-11-29 04:02:47.652522,91
9819,9412,1455,2018-11-29 04:05:28.632427,2018-11-29 04:05:28.632427,91
9820,9413,657,2018-11-29 22:01:06.295178,2018-11-29 22:01:06.295178,1
9821,9414,657,2018-11-29 22:22:38.507738,2018-11-29 22:22:38.507738,1
9824,9415,658,2018-11-29 22:56:20.107368,2018-11-29 22:56:20.107368,1
9825,9360,1481,2018-11-30 22:27:44.846689,2018-11-30 22:27:44.846689,91
9826,3428,323,2018-12-12 14:15:16.00396,2018-12-12 14:15:16.00396,266
9827,9416,1427,2018-12-18 22:21:22.883118,2018-12-18 22:21:22.883118,91
9828,9417,1427,2018-12-18 22:21:22.941928,2018-12-18 22:21:22.941928,91
9830,9419,1500,2019-01-03 22:22:22.165908,2019-01-03 22:22:22.165908,91
9831,9420,1500,2019-01-03 22:22:22.184909,2019-01-03 22:22:22.184909,91
9832,9421,1500,2019-01-03 22:25:10.713644,2019-01-03 22:25:10.713644,91
9833,9422,1500,2019-01-03 22:28:05.207781,2019-01-03 22:28:05.207781,91
9834,9423,1500,2019-01-03 22:33:53.238995,2019-01-03 22:33:53.238995,91
9865,9454,1497,2019-01-04 22:08:12.515234,2019-01-04 22:08:12.515234,91
9866,9455,1497,2019-01-04 22:13:18.169819,2019-01-04 22:13:18.169819,91
9867,9456,1432,2019-01-04 22:25:41.225348,2019-01-04 22:25:41.225348,91
9868,9457,1432,2019-01-04 22:25:44.451783,2019-01-04 22:25:44.451783,91
9869,9458,1533,2019-01-04 22:49:19.150769,2019-01-04 22:49:19.150769,91
9870,9459,1533,2019-01-07 22:41:29.377814,2019-01-07 22:41:29.377814,91
9871,9460,1296,2019-01-09 22:34:51.516892,2019-01-09 22:34:51.516892,91
9872,9461,1296,2019-01-09 22:35:17.153172,2019-01-09 22:35:17.153172,91
9873,9462,1296,2019-01-09 22:35:17.180619,2019-01-09 22:35:17.180619,91
9874,9463,1534,2019-01-17 17:11:30.724723,2019-01-17 17:11:30.724723,64
9875,9464,1535,2019-01-17 17:14:14.894663,2019-01-17 17:14:14.894663,64
9876,9465,1536,2019-01-17 17:16:35.625217,2019-01-17 17:16:35.625217,64
9877,9466,1537,2019-01-17 17:20:47.925649,2019-01-17 17:20:47.925649,64
9879,9468,1539,2019-01-17 18:25:00.4818,2019-01-17 18:25:00.4818,64
9880,9469,1542,2019-01-17 18:28:36.430278,2019-01-17 18:28:36.430278,64
9881,9470,1541,2019-01-17 18:30:30.353373,2019-01-17 18:30:30.353373,64
9882,9471,1540,2019-01-17 18:31:49.564528,2019-01-17 18:31:49.564528,64
9883,9472,1543,2019-01-17 18:33:29.720607,2019-01-17 18:33:29.720607,64
9884,9473,1296,2019-01-18 22:33:51.335619,2019-01-18 22:33:51.335619,91
9885,9474,1296,2019-01-18 22:46:31.854431,2019-01-18 22:46:31.854431,91
9886,9475,1538,2019-01-26 00:30:43.345263,2019-01-26 00:30:43.345263,64
9889,9478,1482,2019-02-07 22:52:58.762175,2019-02-07 22:52:58.762175,91
9890,9479,1482,2019-02-07 22:52:58.799917,2019-02-07 22:52:58.799917,91
9891,9480,1063,2019-02-07 23:22:01.793563,2019-02-07 23:22:01.793563,255
9892,9481,1063,2019-02-07 23:23:17.510781,2019-02-07 23:23:17.510781,255
9894,9483,1063,2019-02-07 23:29:32.351227,2019-02-07 23:29:32.351227,255
9895,9483,1059,2019-02-07 23:29:32.362034,2019-02-07 23:29:32.362034,255
9896,9484,1059,2019-02-07 23:29:32.391709,2019-02-07 23:29:32.391709,255
9897,9485,1063,2019-02-07 23:30:17.67979,2019-02-07 23:30:17.67979,255
9898,9486,1059,2019-02-07 23:34:41.410101,2019-02-07 23:34:41.410101,255
9899,9487,639,2019-02-12 23:16:49.387329,2019-02-12 23:16:49.387329,1
9900,9488,639,2019-02-12 23:16:49.41087,2019-02-12 23:16:49.41087,1
9901,9489,639,2019-02-12 23:16:49.442392,2019-02-12 23:16:49.442392,1
9902,9490,639,2019-02-12 23:16:49.474756,2019-02-12 23:16:49.474756,1
9903,9491,639,2019-02-12 23:16:49.495027,2019-02-12 23:16:49.495027,1
9904,9477,1104,2019-02-12 23:23:49.027281,2019-02-12 23:23:49.027281,1
9906,9492,1113,2019-02-12 23:36:02.768763,2019-02-12 23:36:02.768763,1
9907,9493,1113,2019-02-12 23:40:06.671826,2019-02-12 23:40:06.671826,1
9908,9494,1549,2019-02-14 20:30:25.109463,2019-02-14 20:30:25.109463,236
9909,9495,1550,2019-02-14 20:38:48.117744,2019-02-14 20:38:48.117744,236
9910,9496,1551,2019-02-14 20:41:04.221154,2019-02-14 20:41:04.221154,236
9911,836,215,2019-02-14 23:25:31.824735,2019-02-14 23:25:31.824735,69
9944,9533,1586,2019-02-16 18:29:13.363266,2019-02-16 18:29:13.363266,48
9945,9536,1586,2019-02-16 18:30:23.266347,2019-02-16 18:30:23.266347,48
9946,9537,1586,2019-02-16 18:30:23.277286,2019-02-16 18:30:23.277286,48
9947,9538,1586,2019-02-16 18:30:23.288398,2019-02-16 18:30:23.288398,48
9949,9542,1586,2019-02-16 18:30:23.333831,2019-02-16 18:30:23.333831,48
9951,9544,1586,2019-02-16 18:31:14.770994,2019-02-16 18:31:14.770994,48
9954,9549,1586,2019-02-16 19:07:22.955821,2019-02-16 19:07:22.955821,48
9955,9550,1586,2019-02-16 19:07:22.967524,2019-02-16 19:07:22.967524,48
9956,9552,1586,2019-02-16 19:08:01.626235,2019-02-16 19:08:01.626235,48
9959,9555,1586,2019-02-16 19:08:01.660916,2019-02-16 19:08:01.660916,48
9960,9560,1586,2019-02-16 19:08:36.486422,2019-02-16 19:08:36.486422,48
9961,9564,1586,2019-02-16 19:08:36.53156,2019-02-16 19:08:36.53156,48
9963,9569,1586,2019-02-16 19:11:35.2513,2019-02-16 19:11:35.2513,48
9964,9568,1586,2019-02-16 19:12:12.938012,2019-02-16 19:12:12.938012,48
9965,9573,1586,2019-02-16 19:12:12.951232,2019-02-16 19:12:12.951232,48
9970,9540,1586,2019-02-16 19:12:58.678186,2019-02-16 19:12:58.678186,48
9972,9546,1586,2019-02-16 19:13:35.078332,2019-02-16 19:13:35.078332,48
9974,9574,1586,2019-02-16 19:14:32.033916,2019-02-16 19:14:32.033916,48
9975,9579,1587,2019-02-16 19:16:17.04971,2019-02-16 19:16:17.04971,48
9977,9583,1587,2019-02-16 19:16:17.093825,2019-02-16 19:16:17.093825,48
9978,9584,1587,2019-02-16 19:16:17.10626,2019-02-16 19:16:17.10626,48
9980,9586,1587,2019-02-16 19:16:17.136195,2019-02-16 19:16:17.136195,48
9981,9587,1587,2019-02-16 19:16:49.346343,2019-02-16 19:16:49.346343,48
9982,9588,1587,2019-02-16 19:16:49.359878,2019-02-16 19:16:49.359878,48
9983,9594,1587,2019-02-16 19:16:49.43437,2019-02-16 19:16:49.43437,48
9984,9595,1587,2019-02-16 19:17:04.646516,2019-02-16 19:17:04.646516,48
9985,9597,1587,2019-02-16 19:17:38.680963,2019-02-16 19:17:38.680963,48
9986,9598,1587,2019-02-16 19:17:38.694853,2019-02-16 19:17:38.694853,48
9987,9599,1587,2019-02-16 19:17:38.709823,2019-02-16 19:17:38.709823,48
9988,9605,1587,2019-02-16 19:18:17.067095,2019-02-16 19:18:17.067095,48
9989,9606,1587,2019-02-16 19:18:17.08105,2019-02-16 19:18:17.08105,48
9990,9620,1587,2019-02-16 19:19:29.184553,2019-02-16 19:19:29.184553,48
9991,9621,1587,2019-02-16 19:19:29.202558,2019-02-16 19:19:29.202558,48
9992,9625,1587,2019-02-16 19:20:15.55715,2019-02-16 19:20:15.55715,48
9993,9626,1587,2019-02-16 19:20:15.568991,2019-02-16 19:20:15.568991,48
9994,9627,1587,2019-02-16 19:21:16.261899,2019-02-16 19:21:16.261899,48
9995,9628,1587,2019-02-16 19:21:16.273853,2019-02-16 19:21:16.273853,48
9996,9570,1588,2019-02-16 19:24:50.618055,2019-02-16 19:24:50.618055,48
9997,9572,1588,2019-02-16 19:24:50.632128,2019-02-16 19:24:50.632128,48
9998,9575,1588,2019-02-16 19:24:50.645836,2019-02-16 19:24:50.645836,48
9999,9566,1588,2019-02-16 19:25:28.49878,2019-02-16 19:25:28.49878,48
10000,9565,1588,2019-02-16 19:25:28.511643,2019-02-16 19:25:28.511643,48
10001,9554,1588,2019-02-16 19:25:28.523716,2019-02-16 19:25:28.523716,48
10002,9557,1588,2019-02-16 19:25:57.484318,2019-02-16 19:25:57.484318,48
10003,9559,1588,2019-02-16 19:25:57.496413,2019-02-16 19:25:57.496413,48
10004,9556,1588,2019-02-16 19:25:57.508376,2019-02-16 19:25:57.508376,48
10005,9629,1588,2019-02-16 19:26:13.470761,2019-02-16 19:26:13.470761,48
10006,9635,1588,2019-02-16 19:26:59.563446,2019-02-16 19:26:59.563446,48
10007,9636,1588,2019-02-16 19:26:59.578876,2019-02-16 19:26:59.578876,48
10008,9637,1588,2019-02-16 19:26:59.591027,2019-02-16 19:26:59.591027,48
10009,9638,1588,2019-02-16 19:26:59.601534,2019-02-16 19:26:59.601534,48
10010,9551,1586,2019-02-16 19:27:29.559824,2019-02-16 19:27:29.559824,48
10011,9641,1588,2019-02-16 19:31:18.017277,2019-02-16 19:31:18.017277,48
10012,9642,1588,2019-02-16 19:31:18.030816,2019-02-16 19:31:18.030816,48
10013,9647,1588,2019-02-16 19:31:48.097496,2019-02-16 19:31:48.097496,48
10014,9649,1588,2019-02-16 19:31:48.123242,2019-02-16 19:31:48.123242,48
10015,9650,1588,2019-02-16 19:31:48.138927,2019-02-16 19:31:48.138927,48
10016,9652,1588,2019-02-16 19:31:48.163592,2019-02-16 19:31:48.163592,48
10017,9659,1588,2019-02-16 19:32:15.667257,2019-02-16 19:32:15.667257,48
10018,9660,1588,2019-02-16 19:32:15.6796,2019-02-16 19:32:15.6796,48
10019,9665,1588,2019-02-16 19:32:56.654007,2019-02-16 19:32:56.654007,48
10020,9666,1588,2019-02-16 19:32:56.673969,2019-02-16 19:32:56.673969,48
10021,9667,1588,2019-02-16 19:32:56.692249,2019-02-16 19:32:56.692249,48
10022,9673,1588,2019-02-16 19:33:42.513152,2019-02-16 19:33:42.513152,48
10023,9674,1588,2019-02-16 19:33:42.530821,2019-02-16 19:33:42.530821,48
10024,9675,1588,2019-02-16 19:33:42.544658,2019-02-16 19:33:42.544658,48
10025,9683,1588,2019-02-16 19:34:08.551633,2019-02-16 19:34:08.551633,48
10026,9684,1588,2019-02-16 19:34:08.564816,2019-02-16 19:34:08.564816,48
10027,9700,1588,2019-02-16 19:34:40.771958,2019-02-16 19:34:40.771958,48
10028,9704,1588,2019-02-16 19:34:40.809072,2019-02-16 19:34:40.809072,48
10029,9706,1588,2019-02-16 19:34:40.828713,2019-02-16 19:34:40.828713,48
10030,9713,1588,2019-02-16 19:34:56.9347,2019-02-16 19:34:56.9347,48
10031,9714,1588,2019-02-16 19:34:56.949693,2019-02-16 19:34:56.949693,48
10032,9719,1588,2019-02-16 19:35:12.138567,2019-02-16 19:35:12.138567,48
10033,9720,1588,2019-02-16 19:35:12.1525,2019-02-16 19:35:12.1525,48
10034,9734,1588,2019-02-16 19:36:00.975297,2019-02-16 19:36:00.975297,48
10035,9735,1588,2019-02-16 19:36:00.987753,2019-02-16 19:36:00.987753,48
10036,9736,1588,2019-02-16 19:36:01.002252,2019-02-16 19:36:01.002252,48
10037,9738,1588,2019-02-16 19:36:01.034345,2019-02-16 19:36:01.034345,48
10038,9744,1588,2019-02-16 19:36:45.615127,2019-02-16 19:36:45.615127,48
10039,9745,1588,2019-02-16 19:36:45.626258,2019-02-16 19:36:45.626258,48
10040,9746,1588,2019-02-16 19:36:45.636511,2019-02-16 19:36:45.636511,48
10041,9748,1588,2019-02-16 19:36:45.655184,2019-02-16 19:36:45.655184,48
10042,9696,1588,2019-02-16 19:37:10.189861,2019-02-16 19:37:10.189861,48
10043,9694,1588,2019-02-16 19:37:32.397838,2019-02-16 19:37:32.397838,48
10044,9733,1588,2019-02-16 19:37:53.926385,2019-02-16 19:37:53.926385,48
10045,9737,1588,2019-02-16 19:37:53.943749,2019-02-16 19:37:53.943749,48
10046,9747,1588,2019-02-16 19:38:20.982148,2019-02-16 19:38:20.982148,48
10047,9661,1588,2019-02-16 19:38:41.289293,2019-02-16 19:38:41.289293,48
10048,9648,1588,2019-02-16 19:39:02.85094,2019-02-16 19:39:02.85094,48
10049,9651,1588,2019-02-16 19:39:02.860612,2019-02-16 19:39:02.860612,48
10050,9640,1588,2019-02-16 19:39:26.555433,2019-02-16 19:39:26.555433,48
10051,9639,1588,2019-02-16 19:39:26.568864,2019-02-16 19:39:26.568864,48
10052,9570,1589,2019-02-16 19:41:21.372936,2019-02-16 19:41:21.372936,48
10053,9572,1589,2019-02-16 19:41:21.391712,2019-02-16 19:41:21.391712,48
10054,9575,1589,2019-02-16 19:41:21.400263,2019-02-16 19:41:21.400263,48
10055,9566,1589,2019-02-16 19:41:21.408606,2019-02-16 19:41:21.408606,48
10056,9565,1589,2019-02-16 19:41:21.416542,2019-02-16 19:41:21.416542,48
10057,9561,1589,2019-02-16 19:41:21.424284,2019-02-16 19:41:21.424284,48
10058,9563,1589,2019-02-16 19:41:21.432909,2019-02-16 19:41:21.432909,48
10059,9749,1589,2019-02-16 19:42:41.628248,2019-02-16 19:42:41.628248,48
10060,9750,1589,2019-02-16 19:42:41.64424,2019-02-16 19:42:41.64424,48
10061,9751,1589,2019-02-16 19:42:41.656507,2019-02-16 19:42:41.656507,48
10062,9616,1589,2019-02-16 19:42:41.6719,2019-02-16 19:42:41.6719,48
10063,9618,1589,2019-02-16 19:42:41.682922,2019-02-16 19:42:41.682922,48
10064,9607,1589,2019-02-16 19:42:41.701804,2019-02-16 19:42:41.701804,48
10065,9623,1589,2019-02-16 19:42:41.71108,2019-02-16 19:42:41.71108,48
10066,9614,1589,2019-02-16 19:42:41.720099,2019-02-16 19:42:41.720099,48
10067,9622,1589,2019-02-16 19:42:41.729427,2019-02-16 19:42:41.729427,48
10068,9615,1589,2019-02-16 19:42:41.7506,2019-02-16 19:42:41.7506,48
10069,9603,1589,2019-02-16 21:03:03.775599,2019-02-16 21:03:03.775599,48
10070,9752,1589,2019-02-16 21:03:24.119774,2019-02-16 21:03:24.119774,48
10071,9753,1589,2019-02-16 21:03:24.133481,2019-02-16 21:03:24.133481,48
10072,9756,1589,2019-02-16 21:05:07.411452,2019-02-16 21:05:07.411452,48
10073,9757,1589,2019-02-16 21:05:07.423806,2019-02-16 21:05:07.423806,48
10074,9758,1589,2019-02-16 21:05:07.434891,2019-02-16 21:05:07.434891,48
10075,9763,1589,2019-02-16 21:06:34.518378,2019-02-16 21:06:34.518378,48
10076,9764,1589,2019-02-16 21:06:34.529842,2019-02-16 21:06:34.529842,48
10077,9765,1589,2019-02-16 21:06:34.540807,2019-02-16 21:06:34.540807,48
10078,9766,1589,2019-02-16 21:06:34.552567,2019-02-16 21:06:34.552567,48
10079,9767,1589,2019-02-16 21:06:34.564648,2019-02-16 21:06:34.564648,48
10080,9776,1589,2019-02-16 21:06:34.645851,2019-02-16 21:06:34.645851,48
10081,9777,1589,2019-02-16 21:06:34.656,2019-02-16 21:06:34.656,48
10082,9778,1589,2019-02-16 21:07:34.782403,2019-02-16 21:07:34.782403,48
10083,9779,1589,2019-02-16 21:07:34.793078,2019-02-16 21:07:34.793078,48
10084,9780,1589,2019-02-16 21:07:34.807931,2019-02-16 21:07:34.807931,48
10085,9781,1589,2019-02-16 21:07:34.83487,2019-02-16 21:07:34.83487,48
10086,9782,1589,2019-02-16 21:07:34.846218,2019-02-16 21:07:34.846218,48
10087,9783,1589,2019-02-16 21:07:34.857097,2019-02-16 21:07:34.857097,48
10088,9604,1589,2019-02-16 21:08:28.546465,2019-02-16 21:08:28.546465,48
10089,9790,1589,2019-02-16 21:11:05.188805,2019-02-16 21:11:05.188805,48
10090,9792,1589,2019-02-16 21:11:05.213517,2019-02-16 21:11:05.213517,48
10091,9793,1589,2019-02-16 21:11:05.237581,2019-02-16 21:11:05.237581,48
10092,9796,1589,2019-02-16 21:11:05.284091,2019-02-16 21:11:05.284091,48
10093,9668,1589,2019-02-16 21:11:05.311085,2019-02-16 21:11:05.311085,48
10094,9680,1589,2019-02-16 21:11:05.320441,2019-02-16 21:11:05.320441,48
10095,9682,1589,2019-02-16 21:11:05.329624,2019-02-16 21:11:05.329624,48
10096,9681,1589,2019-02-16 21:11:05.338419,2019-02-16 21:11:05.338419,48
10097,9679,1589,2019-02-16 21:11:05.349146,2019-02-16 21:11:05.349146,48
10098,9707,1589,2019-02-16 21:11:05.359667,2019-02-16 21:11:05.359667,48
10099,9715,1589,2019-02-16 21:11:05.370062,2019-02-16 21:11:05.370062,48
10100,9798,1589,2019-02-16 21:11:05.376606,2019-02-16 21:11:05.376606,48
10101,9799,1589,2019-02-16 21:11:05.389622,2019-02-16 21:11:05.389622,48
10102,9723,1589,2019-02-16 21:11:05.40433,2019-02-16 21:11:05.40433,48
10103,9728,1589,2019-02-16 21:11:05.413358,2019-02-16 21:11:05.413358,48
10104,9800,1589,2019-02-16 21:11:55.203359,2019-02-16 21:11:55.203359,48
10105,9807,1589,2019-02-16 21:12:23.012558,2019-02-16 21:12:23.012558,48
10106,9808,1589,2019-02-16 21:12:23.025413,2019-02-16 21:12:23.025413,48
10107,9815,1589,2019-02-16 21:17:04.646921,2019-02-16 21:17:04.646921,48
10108,9817,1589,2019-02-16 21:17:04.675729,2019-02-16 21:17:04.675729,48
10109,9818,1589,2019-02-16 21:19:04.44687,2019-02-16 21:19:04.44687,48
10110,9819,1589,2019-02-16 21:19:04.460073,2019-02-16 21:19:04.460073,48
10111,9822,1589,2019-02-16 21:19:04.489902,2019-02-16 21:19:04.489902,48
10112,9823,1589,2019-02-16 21:19:46.320854,2019-02-16 21:19:46.320854,48
10113,9824,1589,2019-02-16 21:19:46.334062,2019-02-16 21:19:46.334062,48
10114,9825,1589,2019-02-16 21:19:46.34747,2019-02-16 21:19:46.34747,48
10115,9826,1589,2019-02-16 21:19:46.360744,2019-02-16 21:19:46.360744,48
10116,9827,1589,2019-02-16 21:19:46.387441,2019-02-16 21:19:46.387441,48
10117,9729,1589,2019-02-16 21:20:20.249452,2019-02-16 21:20:20.249452,48
10118,9578,1591,2019-02-16 21:22:35.759059,2019-02-16 21:22:35.759059,48
10119,9579,1591,2019-02-16 21:22:35.76717,2019-02-16 21:22:35.76717,48
10120,9586,1591,2019-02-16 21:22:35.774574,2019-02-16 21:22:35.774574,48
10121,9584,1591,2019-02-16 21:22:35.782114,2019-02-16 21:22:35.782114,48
10122,9576,1591,2019-02-16 21:22:35.789443,2019-02-16 21:22:35.789443,48
10123,9589,1591,2019-02-16 21:22:35.796617,2019-02-16 21:22:35.796617,48
10124,9577,1591,2019-02-16 21:22:35.803756,2019-02-16 21:22:35.803756,48
10125,9831,1591,2019-02-16 21:23:43.592765,2019-02-16 21:23:43.592765,48
10126,9832,1591,2019-02-16 21:23:43.60385,2019-02-16 21:23:43.60385,48
10127,9837,1591,2019-02-16 21:23:43.658708,2019-02-16 21:23:43.658708,48
10128,9839,1591,2019-02-16 21:23:43.68215,2019-02-16 21:23:43.68215,48
10129,9840,1591,2019-02-16 21:23:43.694822,2019-02-16 21:23:43.694822,48
10130,9841,1591,2019-02-16 21:23:43.706447,2019-02-16 21:23:43.706447,48
10131,9846,1591,2019-02-16 21:24:58.400378,2019-02-16 21:24:58.400378,48
10132,9847,1591,2019-02-16 21:24:58.411666,2019-02-16 21:24:58.411666,48
10133,9848,1591,2019-02-16 21:24:58.422928,2019-02-16 21:24:58.422928,48
10134,9857,1591,2019-02-16 21:25:48.826486,2019-02-16 21:25:48.826486,48
10135,9858,1591,2019-02-16 21:25:48.83823,2019-02-16 21:25:48.83823,48
10136,9860,1591,2019-02-16 21:25:48.862662,2019-02-16 21:25:48.862662,48
10137,9861,1591,2019-02-16 21:25:48.87803,2019-02-16 21:25:48.87803,48
10138,9849,1591,2019-02-16 21:25:48.893334,2019-02-16 21:25:48.893334,48
10139,9859,1591,2019-02-16 21:26:02.460244,2019-02-16 21:26:02.460244,48
10140,9867,1591,2019-02-16 21:27:58.546451,2019-02-16 21:27:58.546451,48
10141,9868,1591,2019-02-16 21:27:58.557727,2019-02-16 21:27:58.557727,48
10142,9869,1591,2019-02-16 21:27:58.569708,2019-02-16 21:27:58.569708,48
10143,9870,1591,2019-02-16 21:27:58.582654,2019-02-16 21:27:58.582654,48
10144,9871,1591,2019-02-16 21:28:37.078697,2019-02-16 21:28:37.078697,48
10145,9872,1591,2019-02-16 21:28:37.095155,2019-02-16 21:28:37.095155,48
10146,9873,1591,2019-02-16 21:28:37.110156,2019-02-16 21:28:37.110156,48
10147,9874,1591,2019-02-16 21:28:37.122332,2019-02-16 21:28:37.122332,48
10148,9875,1591,2019-02-16 21:28:37.133848,2019-02-16 21:28:37.133848,48
10149,9882,1591,2019-02-16 21:29:05.283664,2019-02-16 21:29:05.283664,48
10150,9884,1591,2019-02-16 21:29:05.302718,2019-02-16 21:29:05.302718,48
10151,9887,1591,2019-02-16 21:29:57.813821,2019-02-16 21:29:57.813821,48
10152,9888,1591,2019-02-16 21:29:57.827422,2019-02-16 21:29:57.827422,48
10153,9892,1591,2019-02-16 21:29:57.865713,2019-02-16 21:29:57.865713,48
10154,9895,1591,2019-02-16 21:29:57.895542,2019-02-16 21:29:57.895542,48
10155,9896,1591,2019-02-16 21:30:45.452634,2019-02-16 21:30:45.452634,48
10156,9897,1591,2019-02-16 21:30:45.465307,2019-02-16 21:30:45.465307,48
10157,9530,1591,2019-02-16 21:30:45.497145,2019-02-16 21:30:45.497145,48
10158,9531,1591,2019-02-16 21:30:45.505286,2019-02-16 21:30:45.505286,48
10159,9534,1591,2019-02-16 21:30:45.521406,2019-02-16 21:30:45.521406,48
10160,9886,1591,2019-02-16 21:31:03.023531,2019-02-16 21:31:03.023531,48
10161,9900,1591,2019-02-16 21:32:04.293551,2019-02-16 21:32:04.293551,48
10162,9901,1591,2019-02-16 21:32:04.310012,2019-02-16 21:32:04.310012,48
10163,9902,1591,2019-02-16 21:32:04.327532,2019-02-16 21:32:04.327532,48
10164,9903,1591,2019-02-16 21:32:04.373444,2019-02-16 21:32:04.373444,48
10165,9912,1592,2019-02-16 21:33:54.832718,2019-02-16 21:33:54.832718,48
10166,9922,1592,2019-02-16 21:34:20.030239,2019-02-16 21:34:20.030239,48
10167,9923,1592,2019-02-16 21:34:20.043363,2019-02-16 21:34:20.043363,48
10168,9932,1592,2019-02-16 21:34:50.36448,2019-02-16 21:34:50.36448,48
10169,9936,1592,2019-02-16 21:34:58.936958,2019-02-16 21:34:58.936958,48
10170,9939,1592,2019-02-16 21:35:23.28287,2019-02-16 21:35:23.28287,48
10171,9940,1592,2019-02-16 21:35:23.298766,2019-02-16 21:35:23.298766,48
10172,9949,1592,2019-02-16 21:35:23.398494,2019-02-16 21:35:23.398494,48
10173,9956,1592,2019-02-16 21:35:46.21273,2019-02-16 21:35:46.21273,48
10174,9960,1592,2019-02-16 21:35:46.257668,2019-02-16 21:35:46.257668,48
10175,9964,1592,2019-02-16 21:35:46.32028,2019-02-16 21:35:46.32028,48
10176,9965,1592,2019-02-16 21:36:05.912278,2019-02-16 21:36:05.912278,48
10177,9966,1592,2019-02-16 21:36:05.926963,2019-02-16 21:36:05.926963,48
10178,9967,1592,2019-02-16 21:36:35.034016,2019-02-16 21:36:35.034016,48
10179,9968,1592,2019-02-16 21:36:35.045378,2019-02-16 21:36:35.045378,48
10180,9969,1592,2019-02-16 21:36:35.056809,2019-02-16 21:36:35.056809,48
10181,9971,1592,2019-02-16 21:37:01.819802,2019-02-16 21:37:01.819802,48
10182,9972,1592,2019-02-16 21:37:01.833885,2019-02-16 21:37:01.833885,48
10183,9973,1592,2019-02-16 21:38:08.260031,2019-02-16 21:38:08.260031,48
10184,9974,1592,2019-02-16 21:38:38.934916,2019-02-16 21:38:38.934916,48
10185,9975,1592,2019-02-16 21:38:38.995634,2019-02-16 21:38:38.995634,48
10186,9976,1592,2019-02-16 21:39:58.475988,2019-02-16 21:39:58.475988,48
10187,9977,1592,2019-02-16 21:39:58.489439,2019-02-16 21:39:58.489439,48
10188,9908,1593,2019-02-17 14:40:25.486542,2019-02-17 14:40:25.486542,48
10189,9914,1593,2019-02-17 14:40:25.508145,2019-02-17 14:40:25.508145,48
10190,9850,1593,2019-02-17 14:40:25.529725,2019-02-17 14:40:25.529725,48
10191,9978,1593,2019-02-17 14:41:11.403924,2019-02-17 14:41:11.403924,48
10192,9979,1593,2019-02-17 14:41:11.448047,2019-02-17 14:41:11.448047,48
10193,9981,1594,2019-02-17 19:37:07.859094,2019-02-17 19:37:07.859094,45
10194,9995,302,2019-02-17 19:37:39.62669,2019-02-17 19:37:39.62669,45
10195,9995,1594,2019-02-17 19:37:39.629861,2019-02-17 19:37:39.629861,45
10196,9981,302,2019-02-17 19:37:39.71469,2019-02-17 19:37:39.71469,45
